template_id,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
1204,2025,9,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1731,217,82.12046733008913,7.629499981120837,61.681228519097225,0.6431481397819776,64.92412995435092,14,4,13975,4519,641,3898,26,4891
1205,2025,11,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1907,339,79.57862451448153,5.138013604418836,97.9013954264519,0.59986980861538,155.78009189846915,21,4,23615,7528,972,6491,49,8575
1206,2025,8,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4298,994,217.89288624623393,26.516705749258822,450.0174915710385,0.6152607907325044,298.95610138392925,59,6,64011,19457,3498,16258,136,24662
1207,2025,12,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1912,409,82.14091740545538,8.969393673683314,219.4945903959982,0.0827403601623007,98.31392402165591,50,6,23254,7120,1271,5759,43,9061
1208,2025,3,EV,ExpressJet Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1592,271,73.4004616303445,5.145515034505538,63.43328091409109,0.33179037828078456,128.68896554673185,44,3,19270,6024,825,4972,33,7416
1209,2025,7,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1452,379,56.54806787278663,8.241650006916897,189.37641645202768,0.03784886485595529,124.79852006289592,82,6,28917,8501,1649,7247,40,11480
1210,2025,2,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2131,336,106.05614071318647,5.821843854023137,60.951912525815125,1.0713568394919672,162.09876213743004,71,4,15741,4809,963,4166,25,5778
1211,2025,1,DH,Atlantic Coast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",3991,1232,178.02662206466144,20.532886419941953,882.0749278488184,2.902828020395049,148.46287252851678,260,11,99982,31498,6275,25894,164,36151
1212,2025,4,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4804,465,155.36825934446475,16.11122497005856,121.96604281830595,2.742267202448761,168.8151753759499,63,5,24030,7466,1100,6278,43,9143
1213,2025,12,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2726,486,165.0652665625707,14.107857758104377,157.85709795548283,0.08704274036802344,148.88221475635203,26,5,29164,8928,1594,7223,54,11365
1214,2025,2,XE,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6678,1262,184.49535933339413,39.5370020580149,640.3001515446027,3.4060021393504636,394.2615445831415,165,26,63720,19460,3899,16867,101,23393
1215,2025,1,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9776,2264,592.0158413616182,171.47293695882053,948.255084977975,3.474643940338941,548.7802963040145,500,11,134677,42426,8453,34880,221,48697
1216,2025,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2888,679,209.11697337841449,37.956642462593805,216.58471843363378,1.7538634405100677,213.5878104290392,31,5,44772,13160,2553,11221,63,17775
1217,2025,9,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2806,603,77.8521942534435,6.374987386075745,328.91794715002294,0.05973368098826922,189.79643908314748,73,7,42812,13835,1966,11944,82,14985
1218,2025,4,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6153,968,265.52833688694426,30.277759663340422,202.29446834493623,3.763564932500249,466.1382356923623,187,21,48773,15153,2232,12743,88,18557
1219,2025,11,DH,Atlantic Coast Airlines,IAD,"Washington, DC: Washington Dulles International",4429,669,145.63159752989077,23.851769515611128,281.57503316821686,0.4354046869399918,217.5144261033769,64,20,43319,13808,1784,11907,90,15730
1220,2025,12,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",4139,862,241.55254455855555,9.741567462567172,124.58048287835562,4.042535585328901,482.0818318504295,66,10,40898,12520,2236,10130,75,15937
1221,2025,6,RU,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",7759,1611,211.97588265652473,52.64482367332161,745.3227394219608,5.816130473482071,595.2404369228441,120,73,97482,27923,5726,25137,155,38541
1222,2025,12,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1783,353,73.13162186301957,16.03027639830381,119.68464851879126,0.18126937352485661,143.97417877041372,32,2,26406,8083,1444,6540,49,10290
1223,2025,6,DH,Independence Air,IAD,"Washington, DC: Washington Dulles International",5985,1467,117.71647310298006,21.716978778082375,700.00627389816,0.8140650832924404,626.746253881852,146,12,102215,29278,6004,26358,163,40412
1224,2025,12,EV,ExpressJet Airlines Inc.,DEN,"Denver, CO: Denver International",1439,397,85.75963574327376,7.5574240471534875,145.43743943232167,0.14582505650115823,158.0997180258523,47,5,28883,8842,1579,7154,53,11255
1225,2025,10,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",1598,325,47.45486136016573,14.693318196149837,182.98121230343793,0.8927635892695683,78.97649345648671,19,3,24126,7619,944,6688,38,8837
1226,2025,10,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2925,280,89.70434799823411,5.624697524522631,87.17915173706302,0.49911680093986893,96.99216014426214,10,2,15304,4834,599,4242,24,5605
1227,2025,10,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2320,384,74.95773504600818,5.748445132135433,218.76193451649738,0.34483788713638275,84.18930642329316,21,4,24451,7721,957,6778,39,8956
1228,2025,12,OH,Comair Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",5443,1234,528.0619938798561,285.97337986499474,350.2927536509774,2.3400806187405343,67.33041607924908,402,5,72938,22326,3988,18066,135,28423
1229,2025,7,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5197,987,178.5058107193559,44.359681982441664,367.5356882502463,1.5628460310300485,395.03798868803227,135,10,73302,21545,4180,18372,103,29102
1230,2025,2,EV,ExpressJet Airlines Inc.,DEN,"Denver, CO: Denver International",1368,317,61.25900210453,11.23791702471029,107.79633196950886,0.08634123529476685,136.62046673196414,59,3,21440,6548,1312,5675,34,7871
1231,2025,8,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2662,497,148.02016639731667,22.30831075803865,158.74754799284062,0.8264909027389972,167.09748037294568,67,9,31992,9726,1748,8125,68,12325
1232,2025,10,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5069,903,147.2662668904709,25.592010197211685,398.48028613738063,1.6016889107312364,330.06137549283693,101,5,58498,18469,2290,16217,94,21428
1233,2025,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",5542,1068,277.9719274185694,35.07507357898131,364.50452308237965,0.5114845630598674,389.9375244649337,60,27,71125,20905,4055,17827,100,28238
1234,2025,11,AQ,Aloha Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",1561,187,69.66947466796682,2.6933842275070483,38.684400324301215,0.7290489450588926,75.22380820103766,14,2,8477,2703,349,2330,17,3078
1235,2025,8,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1482,356,101.11276155964494,18.750171739705355,134.7324085223211,0.7097595339171082,100.69340547991725,29,2,22140,6730,1210,5623,47,8530
1236,2025,8,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5293,1059,240.90125833934297,19.14501257613837,265.3950348267388,0.8566792473388104,532.7020054299136,83,14,73550,22356,4020,18681,156,28337
1237,2025,2,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2651,373,100.58279444625387,16.23626649689954,117.07104230858162,0.36870109285469366,138.7406796907451,42,3,24242,7405,1483,6417,38,8899
1238,2025,11,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2412,410,78.86106368958356,7.303273603436443,221.69193283503165,0.8134023377111834,101.33037866863442,22,4,23759,7575,978,6530,49,8627
1239,2025,5,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4420,1219,120.6363952343575,40.83522866511192,856.3068940042851,3.134394628886243,198.08706241995472,24,15,75126,22246,3992,20308,98,28482
1240,2025,10,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12734,1962,450.9142573341494,69.79510090450839,724.250517897021,3.121304204583837,713.918309173292,148,42,124851,39419,4887,34612,200,45733
1241,2025,11,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1609,220,59.04858248173987,14.379946024682283,67.84617723185075,0.6442347715030556,78.08215767038924,14,2,15606,4976,642,4289,32,5667
1242,2025,1,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3003,485,142.13487751231338,10.263496657142301,118.14302505442734,2.5869899007801354,211.87214693783523,51,3,24667,7772,1548,6388,40,8919
1243,2025,5,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1450,262,81.62638342065223,7.760715995082623,53.08896954722807,0.7798255872996747,118.74612717227437,10,5,13746,4072,730,3715,18,5211
1244,2025,11,RU,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6899,1303,154.28239479481286,30.680479334107705,778.8008411061746,5.307841683446124,333.92851537484813,85,41,64949,20700,2675,17853,136,23585
1245,2025,10,AQ,Aloha Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",1548,197,75.34313005734857,3.4956766832053927,34.431065594208306,0.210071714596531,83.52018101338365,17,2,10283,3249,402,2850,16,3766
1246,2025,1,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1403,193,36.827380664048285,4.608388597563361,59.96216038350208,0.18451745245514672,91.41379702867972,35,2,11076,3491,695,2868,18,4004
1247,2025,2,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15035,2385,489.3996863677916,80.56744098152777,1178.0807802885777,1.6975617066875515,635.2577043026467,275,17,144298,44066,8830,38196,230,52976
1248,2025,4,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9744,2074,543.9901692938311,161.84836562246042,829.1092399008786,5.279880349111162,533.7729850087901,240,20,131261,40778,6009,34295,237,49942
1249,2025,12,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",5183,1035,308.39436189798903,30.539785640232953,358.50760002955684,0.4695359577497357,337.0866257081838,106,5,60740,18593,3321,15044,112,23670
1250,2025,2,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1399,246,84.02937293288561,3.142832212120493,38.13952007162778,0.8327502912228013,119.85554027073502,32,1,11468,3504,701,3035,18,4210
1251,2025,12,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1418,334,86.35454143507367,1.4730947577242508,77.28968651458183,0.07754015510262902,168.80385494508315,67,4,27160,8314,1485,6727,50,10584
1252,2025,9,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1548,250,32.02097014663189,4.598654460962388,158.40820205624513,0.4832142141747903,54.494879223338884,41,2,17075,5520,784,4763,32,5976
1253,2025,1,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",2934,380,122.22244381714461,13.616449090633695,118.72104817299338,1.2186664355597066,124.22140441986456,89,2,24916,7851,1563,6453,40,9009
1254,2025,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2589,403,135.62755008317043,17.696168980730757,135.59734181707452,1.0832662376291333,112.99568751567138,27,4,24174,7813,1110,6744,46,8461
1255,2025,11,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2533,354,115.63330796620747,4.746818703808143,90.19144219709179,1.6702486031636101,141.76014518966167,12,2,15948,5085,656,4383,33,5791
1256,2025,9,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1287,202,42.09956626006827,4.080704175285027,115.39583786199252,0.8561274876020838,39.565381224137376,46,2,13614,4400,625,3798,26,4765
1257,2025,4,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2119,323,74.8320330284979,5.419999650216336,129.88108513048633,0.6632755971100439,112.20321907639985,33,3,14257,4431,652,3725,25,5424
1258,2025,3,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2116,311,101.33181948678455,8.929162807459324,107.6415775609384,0.6952304561854151,92.40168989684832,63,2,18731,5855,802,4833,32,7209
1259,2025,8,DH,Atlantic Coast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",2277,437,83.2344859643696,11.738479890940233,223.62565807272088,1.594936532413207,116.81064897714435,62,11,29336,8918,1603,7451,62,11302
1260,2025,11,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6673,1359,150.5965970544364,26.924933450697797,688.1323591073631,0.8386278321045839,492.5075034484799,171,6,82240,26211,3387,22606,172,29864
1261,2025,8,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13276,2459,588.718905765434,128.2186073008041,804.3648062939732,9.567536019266539,928.1296161648941,264,77,167782,50998,9170,42615,357,64642
1262,2025,12,HP,America West Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",2788,626,165.88056108806558,13.431119209245438,219.06331800384814,5.283195392848974,222.34491564837964,47,5,30244,9259,1653,7491,56,11785
1263,2025,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2707,700,195.93361180821069,38.81823113692918,260.7307708010275,1.6757086774870593,202.84116756779179,34,5,44847,12847,2634,11564,71,17731
1264,2025,3,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6196,988,262.4469322619513,27.922512293442843,214.25660271295072,4.955766219764625,478.4181917847083,211,16,46755,14612,2003,12064,81,17995
1265,2025,11,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1762,274,74.24180300755329,5.223159972674068,142.56549834900622,0.7675200993233386,51.20253952083421,5,3,12996,4143,535,3572,27,4719
1266,2025,3,CO,Continental Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",7043,1297,230.45606248106378,28.303499180768835,623.3916382190231,7.251597970508234,407.59844189715335,41,17,67224,21009,2880,17345,117,25873
1267,2025,2,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15035,2385,489.3996863677916,80.56744098152777,1178.0807802885777,1.6975617066875515,635.2577043026467,275,17,144298,44066,8830,38196,230,52976
1268,2025,4,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5213,874,231.8401678711405,9.555370390168934,160.40161643563349,2.7300880167327537,469.4725095001265,166,4,38423,11937,1759,10039,69,14619
1269,2025,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16622,3202,731.4614748900862,92.09118134243099,1383.134411872125,2.4192231954870103,992.8937115081662,128,64,208749,59792,12262,53829,333,82533
1270,2025,12,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2096,501,118.60705078418292,5.504937441873388,65.29975189026453,1.074122652840014,310.5151717667233,32,3,23728,7264,1297,5877,44,9246
1271,2025,12,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1383,271,94.73415535865433,11.4064584399176,94.55028576047226,0.5393968779401753,69.76709272099704,16,2,14676,4493,802,3635,27,5719
1272,2025,5,OH,Comair Inc.,JFK,"New York, NY: John F. Kennedy International",1345,368,79.63879158217429,43.3594599441997,216.30599315074488,0.6554739685718199,28.0414015239761,25,2,21032,6230,1117,5685,27,7973
1273,2025,8,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1568,193,40.53722873196273,2.9183732439839183,69.09707360077549,0.6339742935985665,79.81234533119147,21,1,9765,2970,533,2480,20,3762
1274,2025,4,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1416,194,52.05970286763018,4.495173456154727,74.35432859210574,0.36871173501286103,62.723115983585096,42,2,13048,4055,597,3409,23,4964
1275,2025,11,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5831,768,209.1599486943024,20.501479989751353,182.75611906100875,4.148766493325174,351.4352704214618,45,16,35407,11286,1458,9732,74,12857
1276,2025,10,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2928,713,83.27470702572018,4.926909289908837,394.9693201015104,0.1359851377055625,229.69183607110222,117,5,49209,15537,1926,13642,79,18025
1277,2025,2,DH,Atlantic Coast Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",2517,449,78.31661191692335,7.058250231508629,129.16389178662456,0.3611633709174887,234.1003297657582,70,5,22831,6974,1397,6043,36,8381
1278,2025,4,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2881,330,108.86326637496607,6.570743331513193,119.45950160020735,0.6076532382387526,94.49911610309641,36,3,19588,6088,896,5117,35,7452
1279,2025,8,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",2361,586,118.51918092034013,18.764476917987768,273.9845330880029,0.746074803489793,173.98421054806823,42,12,46106,14015,2520,11710,98,17763
1280,2025,12,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",1310,223,62.96764184753276,7.060719892387706,79.87371118212002,0.3655149539379906,72.73350054624532,27,1,11765,3603,643,2914,21,4584
1281,2025,6,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5785,1326,143.35551765050542,18.081149460200432,623.0007666574214,0.037932118357281955,541.5262837677509,47,23,86013,24637,5052,22180,137,34007
